Unnamed: 0,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
36,urd,Urdu,25.0,Urdu,Indic,Indo-European,PK,2 Two-way contrast,1 OV,nan,nan,nan,11 NoSOVNeg,nan,4 Correlative,nan,nan,3 Immed preverbal,nan,nan,nan,nan,2 Strongly suffixing,nan,4 None,nan,1 Word&NoDoubleNeg,nan,nan,1 Adjective-Noun,nan,5 No definite or indefinite article,nan,nan,4 None,nan,nan,6 6-7 cases,1 Degree word-Adjective,nan,2 Differentiation,5 Other,nan,nan,7 SONegV,nan,nan,nan,5 No definite or indefinite article,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,3 Multiple politeness distinctions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,5 Mixed,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,1 Case suffixes,nan,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,1 Question particle,3 Additive-quantitatively asymmetrical,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,6 No question particle,3 SONegV,nan,nan,1 SOV,nan,2 Not initial interrogative phrase,nan,2 Inflectional optative absent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Different inflection,nan,nan,nan,nan,nan,nan,nan
37,urk,Urubú-Kaapor,-2.33333333333,Urubú-Kaapor,Tupi-Guaraní,Tupian,BR,2 Two-way contrast,1 OV,1 None,nan,2 Morphological but no compound,1 Word&NoDoubleNeg,nan,nan,nan,nan,3 Immed preverbal,nan,1 Balanced,2 Nominative - accusative (standard),3 Other,2 Strongly suffixing,6 No gender distinctions,2 [V-Neg],3 XOV,8 No SONegV,1 No glottalized consonants,nan,2 Noun-Adjective,1 All present,5 No definite or indefinite article,nan,nan,4 None,nan,1 Balanced,1 No morphological case-marking,2 Adjective-Degree word,1 Trochaic,2 Differentiation,nan,1 Impossible,nan,20 MorphNeg,nan,3 Full-fledged farmers,2 Average (5-6),5 No definite or indefinite article,nan,nan,nan,1 None,nan,1 No fixed stress,nan,1 No tones,1 Contrast present,nan,1 Subject is left implicit,2 Only the A argument,1 NegV,nan,nan,1 Predicate negation also present,3 Not syncretic,nan,2 Moderately small,2 Moderately low,1 No gender,nan,nan,nan,2 Second singular,2 OV and NAdj,nan,2 None missing in /p t k b d g/,1 A and P do not or do not both occur on the verb,nan,1 Postpositions,4 In both plosives and fricatives,1 Unrelated,3 Benefactive and other; both bases,1 No case marking,3 Both,3 No velar nasal,1 Numeral-Noun,nan,nan,2 No person marking,1 Genitive-Noun,nan,nan,3 Deranked,1 Indirect-object construction,1 No gender,1 SV,nan,1 OV and Postpositions,nan,nan,nan,1 Identity,1 No laterals,4 Separate particle,nan,1 No weight,2 VNeg,nan,4 No possessive affixes,nan,2 Final subordinator word,1 Demonstrative-Noun,nan,3 Conjoined,nan,nan,nan,3 No inclusive/exclusive,2 Indirect only,1 'And' different from 'with',4 No associative plural,nan,2 Tense-aspect suffixes,2 Different,nan,nan,1 Instrument,1 Verbal encoding,nan,nan,1 Negative affix,nan,nan,4 Neither type of system,nan,4 Person-number stem,1 Identical,1 Interrogative-based,4 No NegSOV,nan,2 Moderately complex,nan,2 Accusative,nan,nan,nan,4 No SNegOV,1 Question particle,1 No case-marking,1 Different,2 Differentiated,nan,nan,7 Non-assignable,3 Topic,1 None,nan,1 Present,nan,nan,3 No inclusive/exclusive,2 Plural suffix,nan,6 No question particle,16 ObligDoubleNeg,nan,nan,1 SOV,nan,2 Not initial interrogative phrase,1 Normal imperative + normal negative,2 Inflectional optative absent,nan,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),2 Nominative - accusative (standard),nan,nan,1 Identical,nan,nan,2 Subject affixes on verb,nan,1 None,2 No zero realization,nan
38,url,Urak Lawoi',8.0,Urak Lawoi',Malayo-Sumbawan,Austronesian,TH,nan,2 VO,nan,nan,nan,nan,nan,1 Noun-Relative clause,nan,nan,3 Immed preverbal,nan,nan,nan,nan,1 Little affixation,nan,4 None,nan,nan,nan,nan,2 Noun-Adjective,nan,1 Definite word distinct from demonstrative,nan,nan,4 None,nan,nan,nan,2 Adjective-Degree word,nan,1 Identity,4 VO and NRel,nan,nan,2 SNegVO,nan,nan,nan,1 Indefinite word distinct from 'one',nan,nan,nan,nan,nan,nan,nan,nan,nan,4 No SVONeg,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 No second-person imperatives,4 VO and NAdj,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,2 Noun-Genitive,nan,nan,nan,nan,nan,1 SV,nan,4 VO and Prepositions,7 No SVNegO,nan,nan,nan,nan,nan,nan,nan,1 NegV,1 Word&NoDoubleNeg,2 Possessive suffixes,nan,nan,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 No tense-aspect inflection,nan,nan,nan,nan,nan,nan,9 No case affixes or adpositional clitics,"4 Negative word, unclear if verb or particle",2 SNegVO,nan,4 Neither type of system,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Question particle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Plural word,nan,1 Initial,nan,nan,nan,2 SVO,nan,nan,2 Normal imperative + special negative,nan,nan,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
39,uru,Uru,-16.75,Uru,Uru-Chipaya,Uru-Chipaya,BO,nan,1 OV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,21 Other,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 OV and NAdj,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,1 Initial subordinator word,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9 No case affixes or adpositional clitics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14 Other NegV,nan,nan,nan,nan,2 Not initial interrogative phrase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,ute,Ute,39.0,Ute,Numic,Uto-Aztecan,US,2 Two-way contrast,1 OV,nan,nan,2 Morphological but no compound,nan,nan,1 Noun-Relative clause,nan,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,nan,4 None,1 VOX,nan,nan,nan,1 Adjective-Noun,nan,2 Demonstrative word used as definite article,nan,4 [Neg-V-Neg],4 None,nan,1 Balanced,nan,nan,nan,nan,2 OV and NRel,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,5 None (= no suppletive imperatives reported in the reference material),nan,nan,nan,nan,nan,nan,nan,2 [Neg-V],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 OV and NAdj,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,3 No velar nasal,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,3 Deranked,nan,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,14 ObligDoubleNeg,nan,4 No possessive affixes,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,2 Different,1 None,nan,nan,nan,nan,1 Case suffixes,6 Double negation,nan,nan,nan,nan,nan,2 Different,nan,nan,nan,nan,nan,nan,nan,"7 First, second, three-th",nan,nan,1 Question particle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,2 Final,nan,nan,nan,7 No dominant order,nan,nan,nan,nan,3 Deranked,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,1 Identical,nan,nan,3 Subject clitics on variable host,nan,nan,nan,nan
41,uyg,Uyghur,40.0,Uyghur,Turkic,Altaic,CN,nan,1 OV,nan,nan,nan,2 Suffix&NoDoubleNeg,nan,2 Relative clause-Noun,1 Words derived from Sinitic cha,nan,nan,4 Marked by suffix,nan,nan,nan,2 Strongly suffixing,nan,2 [V-Neg],nan,8 No SONegV,nan,nan,1 Adjective-Noun,nan,nan,4 No perfect,nan,4 None,1 Relative clause-Noun (RelN) dominant,nan,nan,nan,nan,nan,1 OV and RelN,nan,nan,20 MorphNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 No initial velar nasal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 [V-Neg],nan,2 Possessive suffixes,nan,nan,nan,"2 Present, 2-3 remoteness distinctions",nan,nan,nan,nan,nan,nan,nan,1 Associative same as additive plural,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,1 Case suffixes,1 Negative affix,nan,2 No inflectional future,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,"4 One-th, two-th, three-th",nan,4 No SNegOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Productive full and partial reduplication,nan,nan,2 Plural suffix,nan,nan,6 SO[V-Neg],nan,2 No grammatical marking,1 SOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Obligatory pronouns in subject position,nan,nan,nan,nan
42,uzb,Uzbek,39.0,Uzbek,Turkic,Altaic,AF UZ,nan,1 OV,nan,nan,2 Morphological but no compound,2 Suffix&NoDoubleNeg,nan,2 Relative clause-Noun,1 Words derived from Sinitic cha,4 no antipassive,nan,nan,nan,nan,3 Other,2 Strongly suffixing,nan,2 [V-Neg],nan,8 No SONegV,nan,"3 Formally similar, with interrogative",1 Adjective-Noun,nan,nan,nan,nan,4 None,1 Relative clause-Noun (RelN) dominant,nan,nan,1 Degree word-Adjective,nan,2 Differentiation,1 OV and RelN,2 Possible,nan,20 MorphNeg,nan,nan,nan,nan,nan,3 No antipassive,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,1 No gender,nan,nan,nan,1 Second singular and second plural,1 OV and AdjN,2 Verbal constructions,nan,nan,nan,nan,nan,nan,8 No applicative construction,nan,3 Both,3 No velar nasal,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,1 No gender,1 SV,nan,nan,nan,3 No overlap,nan,nan,nan,nan,nan,nan,4 [V-Neg],nan,2 Possessive suffixes,nan,2 Final subordinator word,1 Demonstrative-Noun,nan,1 Locational,nan,nan,nan,nan,nan,1 'And' different from 'with',1 Associative same as additive plural,nan,2 Tense-aspect suffixes,1 Identical,nan,nan,5 No applicative construction,2 Nonverbal encoding,nan,1 Case suffixes,1 Negative affix,nan,nan,1 Maximal system,nan,6 Person-number stem + nominal plural affix,2 Different,1 Interrogative-based,4 No NegSOV,nan,nan,nan,nan,nan,"4 One-th, two-th, three-th",nan,4 No SNegOV,1 Question particle,nan,2 Identical,nan,nan,nan,3 A/Cat,1 Locational,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,6 No question particle,6 SO[V-Neg],nan,nan,1 SOV,nan,2 Not initial interrogative phrase,1 Normal imperative + normal negative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
43,uzn,Uzbek (Northern),40.6666666667,Uzbek (Northern),Turkic,Altaic,UZ,nan,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 No glottalized consonants,nan,nan,1 All present,nan,nan,nan,nan,nan,nan,nan,nan,1 Trochaic,nan,nan,nan,nan,nan,nan,nan,2 Average (5-6),nan,nan,nan,nan,nan,nan,7 Ultimate,nan,1 No tones,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Average,3 Average,nan,nan,nan,nan,nan,nan,nan,2 None missing in /p t k b d g/,nan,nan,nan,4 In both plosives and fricatives,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2 /l/, no obstruent laterals",nan,nan,1 No weight,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan
44,vaf,Vafsi,34.6666666667,Vafsi,Iranian,Indo-European,IR,nan,2 VO,nan,nan,nan,nan,nan,1 Noun-Relative clause,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Formally different,1 Adjective-Noun,nan,nan,nan,nan,nan,nan,nan,nan,1 Degree word-Adjective,nan,nan,2 OV and NRel,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 OV and NAdj,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,nan,nan,4 VO and Prepositions,nan,nan,nan,1 Identity,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Absent,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Without marking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,6 Highly differentiated,nan,nan,nan,nan,nan,nan,nan,nan
45,vag,Vagla,9.416666666669999,Vagla,Gur,Niger-Congo,GH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Red vs. yellow,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Second singular,nan,nan,nan,nan,3 4,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 6-6.5,nan,nan,nan,nan,nan,nan,nan,nan,3 Black/green/blue,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Maximal system,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Normal imperative + special negative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,vai,Vai,6.916666666669999,Vai,Western Mande,Mande,SL LR,nan,1 OV,nan,nan,2 Morphological but no compound,11 NoSOVNeg,nan,4 Correlative,nan,nan,"2 Preverbal, not beginning or immed",nan,3 Deranked,nan,nan,2 Strongly suffixing,nan,4 None,5 OVX,8 No SONegV,nan,nan,2 Noun-Adjective,nan,1 Definite word distinct from demonstrative,nan,nan,4 None,nan,1 Balanced,nan,nan,nan,2 Differentiation,5 Other,1 Impossible,nan,20 MorphNeg,nan,nan,nan,"4 No indefinite, but definite article",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,2 OV and NAdj,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,1 Initial velar nasal,2 Noun-Numeral,nan,nan,nan,1 Genitive-Noun,nan,nan,3 Deranked,nan,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,4 No possessive affixes,nan,1 Initial subordinator word,2 Noun-Demonstrative,nan,nan,nan,nan,2 Purposive but no sequential,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,1 Verbal encoding,nan,1 Case suffixes,nan,nan,nan,2 Minimal system,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,nan,nan,1 Different,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Plural word,nan,nan,2 SNegOV,nan,nan,1 SOV,nan,2 Not initial interrogative phrase,4 Special imperative + special negative,nan,3 Deranked,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
47,vas,Vasavi,24.5,Vasavi,Indic,Indo-European,IN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Red vs. yellow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 5,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 6-6.5,nan,nan,nan,nan,nan,nan,nan,nan,1 Green vs. blue,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,ven,Venda,-22.0,Venda,Bantoid,Niger-Congo,ZW ZA,nan,2 VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,2 Differentiation,nan,nan,nan,20 MorphNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 No SVONeg,nan,nan,2 [Neg-V],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 VO and NAdj,nan,nan,nan,nan,nan,nan,1 Unrelated,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,7 No SVNegO,nan,nan,nan,nan,nan,nan,nan,3 [Neg-V],2 Prefix&NoDoubleNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Tense-aspect prefixes,nan,nan,nan,nan,nan,nan,nan,1 Negative affix,5 S[Neg-V]O,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Differentiated,4 Gap,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 SVO,nan,nan,nan,nan,nan,4 No NegSVO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
