,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
909,pun,Pungupungu,-13.5,130.416666667,Anson Bay,Anson Bay,AU,nan,1 OV,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,?,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,21 Other,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 OV and NAdj,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 No tense-aspect inflection,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,2 Not initial interrogative phrase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
910,puq,Puquina,-16.5,-68.5,Puquina,Puquina,PE BO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Absence of declarative morphemes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
911,put,Paiute (Southern),37.8333333333,-113.333333333,Numic,Uto-Aztecan,US,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Iambic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Second,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 No initial velar nasal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Verbal affix or clitic,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Absent,nan,nan,nan,nan,nan,1 Productive full and partial reduplication,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),nan,nan,nan,1 Identical,nan,nan,nan,nan,nan,nan,nan
912,pwn,Pawnee,41.0,-98.6666666667,Caddoan,Caddoan,US,nan,nan,nan,nan,?,nan,1 Exists,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,2 Two classes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Verbal affix or clitic,?,nan,3 [Neg-V],nan,?,nan,nan,3 Demonstrative prefix,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,nan,nan,nan,nan,?,nan,1 Case suffixes,1 Negative affix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Identical,nan,nan,?,nan,nan,nan,nan,nan,3 No productive reduplication,nan,nan,2 Plural suffix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan
913,qaf,Qafar,12.0,42.0,Lowland East Cushitic,Afro-Asiatic,ER DJ ET,nan,1 OV,nan,nan,nan,nan,nan,?,?,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Adjective-Noun,nan,5 No definite or indefinite article,nan,nan,nan,?,nan,nan,nan,nan,nan,1 OV and RelN,nan,nan,nan,nan,nan,nan,?,nan,?,nan,2 Two,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,?,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,?,nan,nan,nan,1 Indirect-object construction,?,1 SV,nan,1 OV and Postpositions,nan,nan,nan,2 Differentiation,nan,nan,nan,nan,nan,nan,4 No possessive affixes,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"6 All nouns, always obligatory",nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
914,qaw,Qawasqar,-49.0,-75.0,Alacalufan,Alacalufan,CL,nan,1 OV,1 None,nan,nan,nan,nan,nan,nan,nan,4 Immed postverbal,nan,nan,nan,3 Other,2 Strongly suffixing,?,1 VNeg,nan,nan,?,nan,nan,1 All present,nan,nan,nan,?,nan,nan,2 2 cases,nan,nan,?,nan,nan,nan,21 Other,nan,nan,1 Small (2-4),nan,nan,nan,?,nan,?,nan,nan,1 No tones,2 Contrast absent,nan,nan,?,4 None,nan,nan,nan,1 No subject person/number marking,nan,?,?,nan,nan,nan,nan,nan,nan,nan,1 Other,?,nan,1 Postpositions,1 No voicing contrast,nan,nan,1 No case marking,?,nan,3 No dominant order,nan,nan,2 No person marking,?,nan,nan,nan,nan,nan,1 SV,nan,?,nan,nan,nan,nan,?,?,nan,nan,2 VNeg,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,?,1 No grammatical evidentials,nan,nan,nan,2 Tense-aspect suffixes,2 Different,1 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,?,nan,nan,nan,3 Complex,nan,?,nan,nan,nan,nan,2 Interrogative verb morphology,?,nan,nan,nan,nan,7 Non-assignable,nan,1 None,nan,2 Absent,nan,nan,?,nan,nan,6 No question particle,19 SV&OV&VNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,?,nan
915,qay,Quechua (Ayacucho),-14.0,-74.0,Quechuan,Quechuan,PE,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
916,qco,Quechua (Cochabamba),-17.5,-66.0,Quechuan,Quechuan,BO,nan,nan,5 'Th' sounds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Ejectives only,nan,nan,1 All present,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,4 Moderately high,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,3 In fricatives alone,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2 /l/, no obstruent laterals",nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 No grammatical marking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan
917,qcu,Quechua (Cuzco),-14.5,-71.0,Quechuan,Quechuan,PE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 Marked by suffix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Locational,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Nonverbal encoding,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Identical,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
918,qhu,Quechua (Huallaga),-9.5,-75.5,Quechuan,Quechuan,PE,?,?,nan,nan,nan,?,nan,?,nan,nan,nan,6 Marked by following word,nan,nan,nan,2 Strongly suffixing,nan,?,nan,nan,nan,"3 Formally similar, with interrogative",1 Adjective-Noun,nan,"4 No definite, but indefinite article",nan,1 NegVNeg,?,1 Relative clause-Noun (RelN) dominant,1 Balanced,nan,?,nan,nan,?,nan,nan,?,nan,nan,nan,3 Indefinite affix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Subject is left implicit,nan,1 NegV,nan,nan,1 Predicate negation also present,nan,nan,nan,nan,nan,14 SOV & NegVNeg,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,nan,nan,?,?,nan,?,nan,?,nan,nan,nan,3 Both expressed by juxtaposition,nan,2 Verbal affix or clitic,nan,nan,?,nan,2 Possessive suffixes,nan,nan,?,nan,nan,nan,?,nan,nan,?,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,6 Postpositional clitics,6 Double negation,nan,nan,nan,nan,?,nan,1 Interrogative-based,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,?,16 ObligDoubleNeg,nan,nan,?,nan,2 Not initial interrogative phrase,nan,nan,3 Deranked,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Identical,nan,nan,nan,nan,nan,nan,nan
919,qia,Qiang,32.0,102.666666667,Qiangic,Sino-Tibetan,CN,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,3 Weakly suffixing,nan,?,nan,nan,nan,nan,?,nan,?,nan,nan,4 None,?,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Indefinite word distinct from 'one',nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,2 [Neg-V],nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,1 Identity,nan,nan,nan,nan,3 [Neg-V],nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,?,?,nan,nan,nan,nan,nan,nan,2 Generic-noun-based,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,6 No question particle,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
920,que,Quechan,32.8333333333,-114.333333333,Yuman,Hokan,US,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Ultimate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Direct and indirect,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
921,qui,Quileute,47.9166666667,-124.25,Chimakuan,Chimakuan,US,?,?,1 None,1 Decimal,nan,nan,1 Exists,nan,nan,nan,?,nan,nan,nan,nan,?,"2 3rd person only, but also non-singular",4 None,nan,nan,2 Ejectives only,nan,?,?,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,9 NegVSO,1 No M-T pronouns,1 Hunter-gatherers,?,1 Indefinite word distinct from 'one',2 Two classes,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,?,nan,nan,nan,nan,nan,?,?,nan,nan,nan,nan,nan,?,nan,?,?,nan,nan,?,nan,nan,nan,2 Asymmetric,3 No velar nasal,1 Numeral-Noun,nan,nan,?,?,?,1 Head marking,nan,nan,nan,2 VS,nan,nan,nan,nan,nan,nan,?,2 Verbal affix or clitic,1 None reported,nan,?,nan,2 Possessive suffixes,nan,1 Initial subordinator word,1 Demonstrative-Noun,nan,nan,4 No clause-final neg,nan,nan,nan,?,nan,nan,nan,nan,1 Identical,nan,nan,nan,nan,1 No m in second person singular,1 Case suffixes,?,nan,nan,nan,nan,nan,1 Identical,nan,nan,nan,nan,2 Non-zero marking,2 Accusative,"1 Separate word, no double negation	Word&NoDoubleNeg",nan,nan,nan,2 Interrogative verb morphology,nan,nan,nan,nan,?,?,?,?,1 NegVSO,?,1 Productive full and partial reduplication,?,nan,1 Plural prefix,nan,?,nan,nan,nan,?,nan,1 Initial interrogative phrase,nan,nan,nan,nan,nan,6 None,nan,nan,nan,nan,nan,?,nan,nan,1 No m in first person singular,nan,nan,nan,?,2 No zero realization,nan
922,rag,Raga,-15.5,168.166666667,Oceanic,Austronesian,VU,nan,2 VO,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 VNeg,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,?,?,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject is expressed overtly,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22 SVO & NegVNeg,nan,?,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,?,nan,nan,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,14 ObligDoubleNeg,nan,?,nan,nan,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,14 ObligNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Plural word,nan,nan,nan,nan,nan,2 SVO,nan,nan,nan,nan,nan,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
923,rap,Rapanui,-27.1166666667,-109.366666667,Oceanic,Austronesian,CL,?,?,?,1 Decimal,?,nan,2 Absent,1 Noun-Relative clause,nan,4 no antipassive,3 Immed preverbal,nan,1 Balanced,1 Neutral,?,?,6 No gender distinctions,4 None,nan,nan,1 No glottalized consonants,nan,2 Noun-Adjective,1 All present,1 Definite word distinct from demonstrative,?,nan,?,nan,nan,1 No morphological case-marking,nan,?,?,4 VO and NRel,nan,nan,19 OptDoubleNeg,?,nan,?,2 Indefinite word same as 'one',?,3 No antipassive,?,1 None,5 None (= no suppletive imperatives reported in the reference material),?,nan,?,2 Contrast absent,nan,1 Subject is left implicit,1 No person marking,1 NegV,1 No politeness distinction,nan,nan,?,nan,1 Small,?,?,nan,1 monoexponential TAM,nan,?,?,2 Verbal constructions,?,?,nan,?,1 No voicing contrast,?,8 No applicative construction,?,?,?,1 Numeral-Noun,9 Neg(Neg)VSO,nan,2 No person marking,?,1 No N-M pronouns,2 Dependent marking,3 Deranked,?,1 No gender,?,nan,?,nan,?,1 Monoexponential case,nan,1 No laterals,1 No grammatical evidentials,1 None reported,?,15 OptDoubleNeg,nan,nan,nan,1 Initial subordinator word,?,"1 Present, no remoteness distinctions",1 Locational,4 No clause-final neg,?,nan,?,?,nan,3 Unique periphrastic associative plural,11 Neg(Neg)V,?,?,?,nan,?,nan,1 No m in second person singular,?,?,nan,?,?,nan,5 Person-number stem + pronominal plural affix,?,nan,nan,?,1 Simple,2 Non-zero marking,?,3 Word&Opt,?,nan,nan,1 Question particle,?,nan,1 Identical,4 Gap,?,?,nan,1 None,23 OptDoubleNeg,?,?,?,?,7 Plural word,nan,?,nan,?,?,?,nan,nan,?,?,?,nan,?,?,nan,nan,nan,?,?,5 Inconsistent or other,4 Adjectives and relative clauses collapsed,?,?,5 8-9 categories per word,5 Optional pronouns in subject position,nan,1 None,1 No person marking,nan
