,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
899,prs,Persian,32.0,54.0,Iranian,Indo-European,IR,2 Two-way contrast,1 OV,1 None,1 Decimal,2 Morphological but no compound,11 NoSOVNeg,2 Absent,1 Noun-Relative clause,1 Words derived from Sinitic cha,4 no antipassive,,1 No distributive numerals,1 Balanced,2 Nominative - accusative (standard),3 Other,3 Weakly suffixing,3 3rd person singular only,4 None,,2 Prefix&NoDoubleNeg,1 No glottalized consonants,"2 Formally similar, without interrogative",2 Noun-Adjective,1 All present,"4 No definite, but indefinite article",4 No perfect,,4 None,,1 Balanced,2 2 cases,1 Degree word-Adjective,,1 Identity,2 OV and NRel,1 Impossible,1 Logical meanings,20 MorphNeg,"2 M-T pronouns, paradigmatic",,2 Average (5-6),,1 No possessive classification,3 No antipassive,3 Tense and aspect,1 None,5 None (= no suppletive imperatives reported in the reference material),7 Ultimate,,1 No tones,2 Contrast absent,,2 Subject is expressed overtly,5 Both the A and P arguments,2 [Neg-V],2 Binary politeness distinction,,1 Predicate negation also present,3 Not syncretic,3 Ergative-Possessive,3 Average,3 Average,1 No gender,,1 monoexponential TAM,,2 Second singular,2 OV and NAdj,2 Verbal constructions,2 None missing in /p t k b d g/,2 A precedes P,,2 Prepositions,4 In both plosives and fricatives,6 Related for non-human reference,8 No applicative construction,1 No case marking,1 Symmetric,3 No velar nasal,1 Numeral-Noun,,,3 Pronouns only,2 Noun-Genitive,1 No N-M pronouns,1 Head marking,1 Balanced,1 Indirect-object construction,1 No gender,1 SV,,2 OV and Prepositions,,2 Overlap for either possibility or necessity,1 Monoexponential case,1 Identity,"2 /l/, no obstruent laterals",3 Part of the tense system,1 None reported,1 No weight,3 [Neg-V],,4 No possessive affixes,,1 Initial subordinator word,1 Demonstrative-Noun,"1 Present, no remoteness distinctions",,,2 Distinct from reflexive,2 Purposive but no sequential,3 No inclusive/exclusive,3 Direct and indirect,1 'And' different from 'with',3 Unique periphrastic associative plural,,4 Mixed type,,1 None,3 Pronoun-retention,5 No applicative construction,2 Nonverbal encoding,1 No m in second person singular,9 No case affixes or adpositional clitics,1 Negative affix,,2 No inflectional future,2 Minimal system,,4 Person-number stem,,2 Generic-noun-based,4 No NegSOV,1 Exclusively concatenative,3 Complex,2 Non-zero marking,2 Accusative,,"5 First/one-th, two-th, three-th",,4 No SNegOV,1 Question particle,2 Symmetrical,2 Identical,1 Identical,4 Gap,2 Optional,7 Non-assignable,5 'Have',2 Uvular stops only,,1 Present,1 Productive full and partial reduplication,3 Double marking,3 No inclusive/exclusive,2 Plural suffix,2 Without marking,1 Initial,5 SO[Neg-V],,1 Grammatical marking,1 SOV,,2 Not initial interrogative phrase,1 Normal imperative + normal negative,2 Inflectional optative absent,3 Deranked,,1 Noun-Relative clause (NRel) dominant,,,,,8 Fixed stress (no weight-sensitivity),2 Nominative - accusative (standard),5 Inconsistent or other,2 Genitives and adjectives collapsed,3 Different inflection,2 m in first person singular,3 4-5 categories per word,2 Subject affixes on verb,,1 None,4 Zero in all 3sg forms,
900,psh,Pashto,33.0,67.0,Iranian,Indo-European,AF PK,,1 OV,1 None,,2 Morphological but no compound,11 NoSOVNeg,,1 Noun-Relative clause,1 Words derived from Sinitic cha,,,2 Marked by reduplication,,,,2 Strongly suffixing,,4 None,,2 Prefix&NoDoubleNeg,1 No glottalized consonants,,1 Adjective-Noun,1 All present,5 No definite or indefinite article,,,4 None,,,3 3 cases,1 Degree word-Adjective,5 No rhythmic stress,,2 OV and NRel,,,20 MorphNeg,,,2 Average (5-6),5 No definite or indefinite article,,,3 Tense and aspect,2 Two,5 None (= no suppletive imperatives reported in the reference material),1 No fixed stress,,1 No tones,,,,,2 [Neg-V],2 Binary politeness distinction,,,,,4 Moderately large,4 Moderately high,2 Sex-based,,,,,1 OV and AdjN,,2 None missing in /p t k b d g/,,,1 Postpositions,4 In both plosives and fricatives,,,,,2 No initial velar nasal,1 Numeral-Noun,,,,1 Genitive-Noun,,,,,3 Semantic and formal,1 SV,,1 OV and Postpositions,,,,,"3 Laterals, but no /l/, no obstruent laterals",,,1 No weight,3 [Neg-V],,4 No possessive affixes,,1 Initial subordinator word,1 Demonstrative-Noun,,,,,,,,,,,2 Tense-aspect suffixes,,1 None,,,,,1 Case suffixes,1 Negative affix,,,,,,,1 Interrogative-based,4 No NegSOV,,3 Complex,,,,"6 First, two-th, three-th",,4 No SNegOV,6 Interrogative intonation only,3 Additive-quantitatively asymmetrical,,,,,,,3 Uvular continuants only,,,1 Productive full and partial reduplication,,,2 Plural suffix,,6 No question particle,5 SO[Neg-V],,,1 SOV,,2 Not initial interrogative phrase,,,,,1 Noun-Relative clause (NRel) dominant,,,,,7 Not predictable,,,,,,,,,1 None,,
901,psm,Passamaquoddy-Maliseet,45.0,-67.0,Algonquian,Algic,US CA,3 Three-way contrast,2 VO,1 None,,2 Morphological but no compound,,,,3 Others,4 no antipassive,,,,1 Neutral,2 Affixes on verbs,,3 3rd person singular only,2 [V-Neg],6 No dominant order,,1 No glottalized consonants,,,1 All present,2 Demonstrative word used as definite article,,2 Neg[V-Neg],4 None,,,9 Exclusively borderline case-marking,1 Degree word-Adjective,2 Iambic,,,,,,,,2 Average (5-6),"4 No indefinite, but definite article",,3 No antipassive,4 None,2 Two,5 None (= no suppletive imperatives reported in the reference material),1 No fixed stress,,2 Simple tone system,2 Contrast absent,,,5 Both the A and P arguments,1 NegV,,,,3 Not syncretic,,2 Moderately small,3 Average,3 Non-sex-based,,,,1 Second singular and second plural,,2 Verbal constructions,1 Other,4 Both orders of A and P occur,,2 Prepositions,1 No voicing contrast,1 Unrelated,1 Benefactive object; both bases,1 No case marking,3 Both,3 No velar nasal,,,,1 No adpositions,,,,2 Balanced/deranked,,2 Semantic,3 No dominant order,,4 VO and Prepositions,,3 No overlap,,1 Identity,"2 /l/, no obstruent laterals",5 Modal morpheme,,7 Combined,14 ObligDoubleNeg,,,,1 Initial subordinator word,1 Demonstrative-Noun,,,,,1 Sequential but no purposive,4 Only inclusive,2 Indirect only,1 'And' different from 'with',,,,2 Different,"3 Singular-plural pairs, suppletion",,4 No other roles (= Only benefactive),,,1 Case suffixes,6 Double negation,,,1 Maximal system,,3 Person-number affixes,2 Different,1 Interrogative-based,,,3 Complex,,5 Hierarchical,,"6 First, two-th, three-th",,,,4 Subtractive-quantitatively asymmetrical,,,4 Gap,,3 A/Cat,,1 None,,1 Present,,,5 Inclusive/exclusive,2 Plural suffix,,,,,,7 No dominant order,,,4 Special imperative + special negative,2 Inflectional optative absent,2 Balanced/deranked,,,,,,,4 Right-oriented: One of the last three,,,,1 Identical,,,3 Subject clitics on variable host,,1 None,4 Zero in all 3sg forms,
902,pso,Pomo (Southeastern),39.0,-122.5,Pomoan,Hokan,US,,1 OV,1 None,,2 Morphological but no compound,6 Suffix&OnlyWithAnotherNeg,2 Absent,,,,,,1 Balanced,2 Nominative - accusative (standard),2 Affixes on verbs,2 Strongly suffixing,3 3rd person singular only,2 [V-Neg],4 OXV,,2 Ejectives only,,,1 All present,5 No definite or indefinite article,,2 Neg[V-Neg],4 None,,,6 6-7 cases,,,,,,,18 ObligDoubleNeg,,,2 Average (5-6),5 No definite or indefinite article,3 Three to five classes,,,,,,,,,,,1 No person marking,1 NegV,1 No politeness distinction,,,1 No subject person/number marking,,4 Moderately large,4 Moderately high,,15 SOV & Neg[V-Neg],,,4 Second person number-neutral,,1 Affixes on verbs,4 Missing /g/,1 A and P do not or do not both occur on the verb,,1 Postpositions,2 In plosives alone,2 Related for all demonstratives,,4 No syncretism,3 Both,3 No velar nasal,1 Numeral-Noun,,,2 No person marking,1 Genitive-Noun,,2 Dependent marking,,,,1 SV,,1 OV and Postpositions,,3 No overlap,,,"2 /l/, no obstruent laterals",2 Verbal affix or clitic,1 None reported,,14 ObligDoubleNeg,,,,4 Subordinating suffix,1 Demonstrative-Noun,,,,2 Distinct from reflexive,,1 No person marking,3 Direct and indirect,,,,2 Tense-aspect suffixes,,,,,,,1 Case suffixes,6 Double negation,,,4 Neither type of system,,6 Person-number stem + nominal plural affix,,,,1 Exclusively concatenative,,2 Non-zero marking,1 Neutral,,,,,2 Interrogative verb morphology,2 Symmetrical,,,,,3 A/Cat,,4 Uvular stops and continuants,,2 Absent,,2 Dependent marking,3 No inclusive/exclusive,2 Plural suffix,,6 No question particle,16 ObligDoubleNeg,,,1 SOV,,2 Not initial interrogative phrase,1 Normal imperative + normal negative,1 Inflectional optative present,,,,,,,,,2 Nominative - accusative (standard),2 Dependent-marking,,,,3 4-5 categories per word,1 Obligatory pronouns in subject position,,1 None,1 No person marking,
903,psw,Port Sandwich,-16.5,167.75,Oceanic,Austronesian,VU,,2 VO,,,,,,1 Noun-Relative clause,,,,,,,,,,4 None,,,,,2 Noun-Adjective,,,,,4 None,,,,,,,4 VO and NRel,,,20 MorphNeg,,,,,,,,,,,,,,4 No SVONeg,,,2 [Neg-V],,,,,,,,,,,,,4 VO and NAdj,,,,,2 Prepositions,,,,,,,2 Noun-Numeral,,,,2 Noun-Genitive,,,,,,1 SV,,4 VO and Prepositions,7 No SVNegO,,,,,,,,3 [Neg-V],2 Prefix&NoDoubleNeg,2 Possessive suffixes,,,2 Noun-Demonstrative,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,1 Negative affix,5 S[Neg-V]O,,,,,,,,,,,,,,,,6 Interrogative intonation only,,,,,,,,,,,,,,7 Plural word,,6 No question particle,,,,2 SVO,,,,,,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,,,,,,,,,,,,,,,,
904,pta,Paita,-22.0833333333,166.5,Oceanic,Austronesian,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Second singular and second plural,,,,,,,,,,,,,,,,,,,,,1 Indirect-object construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 Neither type of system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Normal imperative + special negative,2 Inflectional optative absent,,,,,,,,,,,,,,,,,,,
905,ptw,Patwin,39.0,-122.333333333,Wintuan,Penutian,US,,1 OV,,,,,,,,,,,,,,2 Strongly suffixing,,2 [V-Neg],6 No dominant order,,,,,,,,,4 None,,,,,,,,,,20 MorphNeg,,,,,,,,,,,,,,,,,4 None,,,,,,,,,,,,,,,,,,1 Postpositions,,,,,,,,,,,,,,,,,1 SV,,1 OV and Postpositions,,,,,,2 Verbal affix or clitic,,,4 [V-Neg],,,,,,,,,,,,2 Indirect only,,,,2 Tense-aspect suffixes,,,,,,,1 Case suffixes,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Plural suffix,,,21 SV&OV&[V-Neg],,,7 No dominant order,,,,,,,,,,,,,,,,,,,,,,,
906,puk,Parauk,23.25,99.5,Palaung-Khmuic,Austro-Asiatic,MM CN,,,1 None,,,,,,,,,,,,,,,,,,1 No glottalized consonants,,,1 All present,,,,,,,,,,,,,,,,,3 Large (7-14),,,,,,,,,1 No tones,,,,,,,,,,,5 Large,3 Average,,,,,,,,2 None missing in /p t k b d g/,,,,4 In both plosives and fricatives,,,,,,,,,,,,,,,,,,,,,,,"2 /l/, no obstruent laterals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Moderately complex,,,,,,,,,,,,,,,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 None,,
907,pul,Puluwat,7.33333333333,149.333333333,Oceanic,Austronesian,FM,,2 VO,,,2 Morphological but no compound,,,1 Noun-Relative clause,,,3 Immed preverbal,,,,,1 Little affixation,,4 None,,,,,2 Noun-Adjective,,5 No definite or indefinite article,,,4 None,,,,1 Degree word-Adjective,4 Undetermined,,4 VO and NRel,,,2 SNegVO,,,,5 No definite or indefinite article,,,,,,1 No fixed stress,,,,4 No SVONeg,1 Subject is left implicit,,1 NegV,,,,,,,,,,,,,4 VO and NAdj,,,,,2 Prepositions,,,,,,,1 Numeral-Noun,,,,1 Genitive-Noun,,,,,,1 SV,,4 VO and Prepositions,7 No SVNegO,,,1 Identity,,,,5 Prominence,1 NegV,1 Word&NoDoubleNeg,2 Possessive suffixes,,1 Initial subordinator word,2 Noun-Demonstrative,,,,,,,,,,,5 No tense-aspect inflection,1 Identical,,,,,,,2 Negative particle,2 SNegVO,,,,,2 Different,,,,,,,,,,,,,,,,,,,,,,1 Productive full and partial reduplication,,,,,,,,,2 SVO,,2 Not initial interrogative phrase,,,,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,,,,,5 Unbounded: Stress can be anywhere,,,,,,,4 Subject pronouns in different position,,,,
908,pum,Pumi,28.0,101.0,Qiangic,Sino-Tibetan,CN,,,,,,2 Suffix&NoDoubleNeg,,2 Relative clause-Noun,,,,,,,,2 Strongly suffixing,,2 [V-Neg],,2 Prefix&NoDoubleNeg,,,2 Noun-Adjective,,,,,4 None,1 Relative clause-Noun (RelN) dominant,,,1 Degree word-Adjective,,,,,,20 MorphNeg,,,,,,,,,,,,,,,,,2 [Neg-V],,,,,,,,,,,,,,,,,,1 Postpositions,,,,,,,2 Noun-Numeral,,,,1 Genitive-Noun,,,,,,1 SV,,,,,,,,2 Verbal affix or clitic,,,11 Type 3 / Type 4,,,,2 Final subordinator word,1 Demonstrative-Noun,,,,,,,3 Direct and indirect,,,,2 Tense-aspect suffixes,,,,,,,9 No case affixes or adpositional clitics,1 Negative affix,,,,,,,,4 No NegSOV,,,,,,,,4 No SNegOV,1 Question particle,,,,,,,,,,,,,,8 Plural clitic,,,15 More than one construction,,,1 SOV,6 SO[Neg-V]/SO[V-Neg],2 Not initial interrogative phrase,,,,,,,,,,,,,,,,,,,,,
909,pun,Pungupungu,-13.5,130.416666667,Anson Bay,Anson Bay,AU,,1 OV,,,,11 NoSOVNeg,,,,,,,,,,,,4 None,6 No dominant order,,,,2 Noun-Adjective,,,,,4 None,,,,,,,,,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,,,,,,,,,,,2 OV and NAdj,,,,,1 Postpositions,,,,,,,2 Noun-Numeral,,,,1 Genitive-Noun,,,,,,1 SV,,1 OV and Postpositions,,,,,,,,,1 NegV,,,,,,,,,,,,,,,,5 No tense-aspect inflection,,,,,,,,"4 Negative word, unclear if verb or particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 Other NegV,,,1 SOV,,2 Not initial interrogative phrase,,,,,,,,,,,,,,,,,,,,,
910,puq,Puquina,-16.5,-68.5,Puquina,Puquina,PE BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Postpositions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 No possessive affixes,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,5 Absence of declarative morphemes,,,,,,,,,,,,,,,,6 No question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,put,Paiute (Southern),37.8333333333,-113.333333333,Numic,Uto-Aztecan,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Iambic,,,,,,,,,,,,,,,3 Second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 No initial velar nasal,,,,,,,,,,,,,,,,,,,2 Verbal affix or clitic,,1 No weight,,,,,,,,,,4 Identical to reflexive,,,2 Indirect only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Absent,,,,,,1 Productive full and partial reduplication,,,,,,,,,,,,,,,,,,,,,8 Fixed stress (no weight-sensitivity),,,,1 Identical,,,,,,,
912,pwn,Pawnee,41.0,-98.6666666667,Caddoan,Caddoan,US,,,,,2 Morphological but no compound,,1 Exists,,,,,,,,,4 Equal prefixing and suffixing,,4 None,,,,,,,,,,4 None,,,,,,,,1 Impossible,,,,,,,2 Two classes,,,,,,,,,,,,2 [Neg-V],,,,,,,,,,,,,,,,,,,,,,,,,1 Numeral-Noun,,,,1 Genitive-Noun,,,,,,,,,,,,,,2 Verbal affix or clitic,1 None reported,,3 [Neg-V],,1 Possessive prefixes,,,3 Demonstrative prefix,,,,,,,2 Indirect only,,,,2 Tense-aspect suffixes,,,,,3 Mixed,,1 Case suffixes,1 Negative affix,,,,,,,,,,,,,,,,,,,2 Identical,,,1 Absent,,,,,,3 No productive reduplication,,,2 Plural suffix,,,,,,,,,,,,,,,,,,,,,,,,,2 Subject affixes on verb,,,,
913,qaf,Qafar,12.0,42.0,Lowland East Cushitic,Afro-Asiatic,ER DJ ET,,1 OV,,,,,,2 Relative clause-Noun,1 Words derived from Sinitic cha,4 no antipassive,,,,,,,,,,,,,1 Adjective-Noun,,5 No definite or indefinite article,,,,1 Relative clause-Noun (RelN) dominant,,,,,,1 OV and RelN,,,,,,,5 No definite or indefinite article,,3 No antipassive,,2 Two,,,,,,,2 Subject is expressed overtly,,,,,,,,,,2 Sex-based,,,,,1 OV and AdjN,,,,,1 Postpositions,,,1 Benefactive object; both bases,,,,1 Numeral-Noun,,,,1 Genitive-Noun,,,,1 Indirect-object construction,3 Semantic and formal,1 SV,,1 OV and Postpositions,,,,2 Differentiation,,,,,,,4 No possessive affixes,,,1 Demonstrative-Noun,,,,,,,,,,,,,,,4 No other roles (= Only benefactive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 All nouns, always obligatory",,1 SOV,,,,,,,,,,,,,,,,,,,,,,,
914,qaw,Qawasqar,-49.0,-75.0,Alacalufan,Alacalufan,CL,,1 OV,1 None,,,,,,,,4 Immed postverbal,,,,3 Other,2 Strongly suffixing,6 No gender distinctions,1 VNeg,,,2 Ejectives only,,,1 All present,,,,4 None,,,2 2 cases,,,2 Differentiation,,,,21 Other,,,1 Small (2-4),,,,4 None,,5 None (= no suppletive imperatives reported in the reference material),,,1 No tones,2 Contrast absent,,,1 No person marking,4 None,,,,1 No subject person/number marking,,3 Average,5 High,,,,,,,,1 Other,1 A and P do not or do not both occur on the verb,,1 Postpositions,1 No voicing contrast,,,1 No case marking,1 Symmetric,,3 No dominant order,,,2 No person marking,1 Genitive-Noun,,,,,,1 SV,,1 OV and Postpositions,,,,,"2 /l/, no obstruent laterals",1 No grammatical evidentials,,,2 VNeg,,,,5 Mixed,,,,,,,1 No person marking,1 No grammatical evidentials,,,,2 Tense-aspect suffixes,2 Different,1 None,,,,,,,,,,,2 Number-indifferent pronouns,2 Different,,,,3 Complex,,1 Neutral,,,,,2 Interrogative verb morphology,2 Symmetrical,,,,,7 Non-assignable,,1 None,,2 Absent,,,2 'We' the same as 'I',,,6 No question particle,19 SV&OV&VNeg,,,,,,,,,,,,,,,,,,,,,,,,1 None,1 No person marking,
915,qay,Quechua (Ayacucho),-14.0,-74.0,Quechuan,Quechuan,PE,,,,,,,,,2 Words derived from Min Nan Chinese te,,,,,,,,,,,,,,,,,,,,,,,,,3 Mixed,,,,,,,,,,,,,,6 Penultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 No weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 First/one-th, two-th, three-th",,,,,,,,,,,,,,1 Productive full and partial reduplication,,,,,,,,,,,,,,,,,,,,,8 Fixed stress (no weight-sensitivity),,,,,,,,,,,
916,qco,Quechua (Cochabamba),-17.5,-66.0,Quechuan,Quechuan,BO,,,5 'Th' sounds,,,,,,,,,,,,,,,,,,2 Ejectives only,,,1 All present,,4 No perfect,,,,,,,,,,,,,,,2 Average (5-6),,,,,,,,,1 No tones,,,,,,,,,,,4 Moderately large,4 Moderately high,,,,,,,,1 Other,,,,3 In fricatives alone,,,,,,,,,,,,,,,,,,,,,,,"2 /l/, no obstruent laterals",,,,,,,,,,"1 Present, no remoteness distinctions",,,,,,,,,,,,,,,,,,,,2 No inflectional future,,,,,,,,,,,,,,,,,,,,,,,2 Uvular stops only,,,,,,,,,,,2 No grammatical marking,,,,,,,,,,,,,,,,,,,,,,1 None,,
917,qcu,Quechua (Cuzco),-14.5,-71.0,Quechuan,Quechuan,PE,,,,,,,,,,,,4 Marked by suffix,,,,,,,,,,,,,,,,,,,,,,,,2 Possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Locational,,2 Distinct from reflexive,,,,,,,,,,,,2 Nonverbal encoding,,,,,,,,,,,,,,,,,,,,,,2 Identical,,,1 Absent,,2 Genitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
